2019,24672,FACULDADE DE TECNOLOGIA DE MAT�O,nan,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3529302,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,nan,0,0,0,0,0,0,0,10,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,23438,Faculdade de Tecnologia de Araras,nan,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3503307,0,4,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,nan,0,0,0,0,1,0,0,8000,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,967,FACULDADE DE TECNOLOGIA DE TAQUARITINGA,FATEC/TQ,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3553708,0,18,0,0,0,0,1,2,5,6,2,1,0,1,0,0,0,nan,0,1,1,1,0,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15581,Faculdade de Tecnologia de S�o Jos� dos Campos - Jessen Vidal,FATECSJCAMPOS,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3549904,0,12,0,0,0,0,2,2,2,4,1,1,0,0,0,0,0,nan,0,0,0,1,1,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15695,Faculdade de Tecnologia Dom Amaury Castanho,Fatec Itu,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3523909,0,27,0,1,1,0,5,6,5,4,0,2,2,0,1,0,0,nan,0,0,1,1,1,1,320,320,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,37,FACULDADE DE TECNOLOGIA DE JAHU,FATEC-JAHU,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3525300,0,31,0,0,0,0,2,4,10,5,4,4,1,1,0,0,0,nan,0,0,1,0,0,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15585,Faculdade de Tecnologia Santo Andr�,FATEC-SA,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3547809,0,11,0,0,0,0,2,1,0,6,2,0,0,0,0,0,0,nan,0,0,0,0,0,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,19578,Faculdade de Tecnologia de Cotia,FATEC COTIA,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3513009,0,6,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,nan,0,0,1,0,0,0,0,10,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15714,Fatec Arthur Azevedo - Mogi Mirim,FATECMM,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3530805,0,30,4,0,0,1,7,3,5,6,1,2,0,0,0,1,0,nan,0,1,0,0,0,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,4023,FACULDADE DE TECNOLOGIA DE MAU�,FATEC MAU�,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3529401,0,13,0,0,0,0,1,2,1,5,1,2,0,1,0,0,1,nan,0,0,1,1,0,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,5627,FACULDADE DE TECNOLOGIA DE PRESIDENTE PRUDENTE,FATEC,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3541406,0,13,0,0,0,0,3,1,0,4,1,2,1,0,1,0,0,nan,0,0,1,1,1,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15715,FACULDADE DE TECNOLOGIA PROFESSOR ANT�NIO SEABRA,FATEC LINS,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3527108,0,12,0,0,0,0,0,3,2,2,3,1,0,0,0,1,1,nan,0,0,0,1,1,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15682,Faculdade de Tecnologia de Piracicaba,Fatec Piracicaba,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3538709,0,10,0,0,0,0,1,2,1,3,1,1,1,0,0,0,0,nan,0,0,1,1,0,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15746,Faculdade de Tecnologia do Ipiranga,FATECIPI,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3550308,1,15,0,0,0,0,2,1,4,6,0,0,1,1,0,0,0,nan,0,0,0,0,0,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15696,Faculdade de Tecnologia de Sert�ozinho,FATEC SERT�OZINHO,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3551702,0,15,0,0,0,0,2,1,7,3,1,0,1,0,0,0,0,nan,0,0,1,1,0,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,33,FACULDADE DE TECNOLOGIA DE SOROCABA,FATEC SO,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3552205,0,74,2,1,2,1,19,10,16,15,3,2,0,3,0,0,0,nan,0,0,0,1,0,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15709,Faculdade de Tecnologia de Osasco - Prefeito Hirant Sanazar,Fatec Osasco,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3534401,0,74,0,0,0,0,7,3,6,21,2,22,0,0,1,12,0,nan,0,0,1,1,0,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15753,FACULDADE DE TECNOLOGIA NILO DE ST�FANI - JABOTICABAL,FATEC JBL,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3524303,0,11,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,nan,0,0,1,1,0,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,23459,Faculdade de Tecnologia de Adamantina,nan,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3500105,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,nan,0,0,0,0,0,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15803,FACULDADE DE TECNOLOGIA DE TATU� - PROF. WILSON ROBERTO RIBEIRO DE CAMARGO,FATEC TATU�,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3554003,0,20,0,0,1,0,1,0,2,4,6,3,0,1,0,2,0,nan,0,0,0,1,0,0,0,6500,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15757,Faculdade de Tecnologia de Barueri,Fatec Barueri,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3505708,0,14,0,0,0,0,2,4,3,3,1,1,0,0,0,0,0,nan,0,0,0,1,1,1,0,0,1,0.0,629874491.31,0.0,371346187.15,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,4025,FACULDADE DE TECNOLOGIA DE S�O JOS� DO RIO PRETO,FATECRP,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3549805,0,9,0,0,0,0,0,0,2,3,3,1,0,0,0,0,0,nan,0,0,1,1,0,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15639,Faculdade de Tecnologia de Itaquaquecetuba,Fatec Itaqua,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3523107,0,14,0,0,0,0,3,0,4,4,0,3,0,0,0,0,1,nan,0,1,1,1,1,1,1,8000,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,4021,FACULDADE DE TECNOLOGIA DE GAR�A,FATECGA,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3516705,0,17,0,0,0,0,1,1,6,4,0,3,0,1,1,0,0,nan,0,0,1,0,1,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,17942,Faculdade de Tecnologia do Tatuap�,FATEC-TT,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3550308,1,13,0,0,0,0,0,1,6,3,1,2,0,0,0,0,0,nan,0,0,0,1,0,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,19739,Faculdade de Tecnologia de Campinas,FATEC CAMPINAS,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3509502,0,10,0,0,0,0,0,1,4,3,1,1,0,0,0,0,0,nan,0,0,1,1,1,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15687,Faculdade de Tecnologia de Pindamonhangaba,FATEC PI,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3538006,0,13,0,0,0,0,0,0,3,5,3,1,0,1,0,0,0,nan,0,0,0,1,0,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15784,Faculdade de Tecnologia Estudante Rafael Almeida Camarinha - Marilia,Fatec Marilia,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3529005,0,15,0,0,0,0,0,0,5,2,0,5,1,1,1,0,0,nan,0,0,1,1,1,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15693,Faculdade de Tecnologia de Itapetininga - Prof.Ant�nio Belizandro Barbosa Rezende,Fatec - Itapetininga,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3522307,0,13,0,0,0,0,1,1,1,5,3,2,0,0,0,0,0,nan,0,0,0,1,1,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.36,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,23705,FACULDADE DE TECNOLOGIA DE FRANCO DA ROCHA,nan,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3516408,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,nan,0,0,0,0,0,0,0,8000,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,19500,Faculdade de Tecnologia de S�o Carlos,FATEC S�o Carlo,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3548906,0,6,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,nan,1,0,0,1,1,1,0,6500,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,16410,Faculdade de Tecnologia de Catanduva,FATEC Catanduva,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3511102,0,11,0,0,0,0,1,1,1,4,3,1,0,0,0,0,0,nan,0,1,0,1,1,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15576,Faculdade de Tecnologia de Mogi das Cruzes,FATEC-MC,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3530607,0,9,0,0,0,0,0,0,2,4,2,1,0,0,0,0,0,nan,0,0,0,1,1,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,36,FACULDADE DE TECNOLOGIA RUBENS LARA,FATEC-BS,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3548500,0,23,0,0,0,3,3,2,6,6,1,2,0,0,0,0,0,nan,1,0,1,1,1,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,19862,Faculdade de Tecnologia Jorge Caram Sabbag,FATEC Bebedouro,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3506102,0,5,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,nan,0,0,1,1,1,0,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15769,Faculdade de Tecnologia de Jales,Fatec Jales,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3524808,0,13,0,0,0,0,2,0,3,3,4,1,0,0,0,0,0,nan,0,0,0,1,1,1,0,6500,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,17952,Faculdade de Tecnologia de Jacare�,FATEC Jacare�,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3524402,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,nan,0,0,1,0,0,1,20,1600,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15745,Faculdade de Tecnologia de S�o Caetano do Sul,FATEC SCS,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3548807,0,14,0,0,0,0,2,0,2,5,2,2,0,0,0,1,0,nan,0,1,0,1,1,0,1,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15708,Faculdade de Tecnologia Dr. Thomaz Novelino,FATEC Franca,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3516200,0,20,1,0,1,1,2,6,3,2,3,1,0,0,0,0,0,nan,0,1,1,1,0,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15704,Faculdade de Tecnologia de Cap�o Bonito,FATEC-CB,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3510203,0,23,1,0,1,1,4,6,1,6,2,1,0,0,0,0,0,nan,0,1,0,1,0,1,0,0,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
2019,15793,Faculdade de Tecnologia de S�o Sebasti�o,Fatec SS,33,CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA,2,3,3,35,3550704,0,8,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,nan,0,0,0,1,1,1,0,5000,1,0.0,629874491.31,0.0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0.0,0.0
